Date,SPX INDEX,10 YR GOVT BONDS,VIX INDEX,TIPS ETF
4/7/2010,1182.45,3.8531,16.62,103.85
4/8/2010,1186.44,3.8901,16.48,103.75
4/9/2010,1194.37,3.8825,16.14,103.86
4/12/2010,1196.48,3.8417,15.58,104.15
4/13/2010,1197.3,3.8204,16.2,104.24
4/14/2010,1210.65,3.8593,15.59,104.11
4/15/2010,1211.67,3.8321,15.89,104.41
4/16/2010,1192.13,3.7626,18.36,104.65
4/19/2010,1197.52,3.7974,17.34,104.4
4/20/2010,1207.17,3.7993,15.73,104.65
4/21/2010,1205.94,3.7356,16.32,104.97
4/22/2010,1208.67,3.7723,16.47,104.67
4/23/2010,1217.28,3.8092,16.62,104.68
4/26/2010,1212.05,3.8054,17.47,104.77
4/27/2010,1183.71,3.6877,22.81,105.38
4/28/2010,1191.36,3.7628,21.08,105.17
4/29/2010,1206.78,3.7243,18.44,105.72
4/30/2010,1186.69,3.6532,22.05,106.06
5/3/2010,1202.26,3.682,20.19,105.71
5/4/2010,1173.6,3.5902,23.84,105.87
5/5/2010,1165.9,3.5388,24.91,105.92
5/6/2010,1128.15,3.3938,32.8,106.4
5/7/2010,1110.88,3.4255,40.95,106.17
5/10/2010,1159.73,3.5406,28.84,105.87
5/11/2010,1155.79,3.5235,28.32,106.07
5/12/2010,1171.67,3.571,25.52,106.2
5/13/2010,1157.44,3.5261,26.68,106.29
5/14/2010,1135.68,3.4534,31.24,106.6
5/17/2010,1136.94,3.4869,30.84,106.23
5/18/2010,1120.8,3.3462,33.55,106.78
5/19/2010,1115.05,3.3682,35.32,106.1
5/20/2010,1071.59,3.2126,45.79,106.092
5/21/2010,1087.69,3.2379,40.1,106.16
5/24/2010,1073.65,3.1942,38.32,106.05
5/25/2010,1074.03,3.1578,34.61,105.7
5/26/2010,1067.95,3.1886,35.02,105.9
5/27/2010,1103.06,3.3605,29.68,105.51
5/28/2010,1089.41,3.2922,32.07,106.1
6/1/2010,1070.71,3.2591,35.54,105.36
6/2/2010,1098.38,3.34,30.17,105.25
6/3/2010,1102.83,3.3639,29.46,105.3
6/4/2010,1064.88,3.2023,35.48,105.97
6/7/2010,1050.47,3.1422,36.57,106.06
6/8/2010,1062,3.1857,33.7,105.79
6/9/2010,1055.69,3.1729,33.73,105.9
6/10/2010,1086.84,3.3193,30.57,105.12
6/11/2010,1091.6,3.2346,28.79,105.73
6/14/2010,1089.63,3.2529,28.58,105.73
6/15/2010,1115.23,3.3025,25.87,105.59
6/16/2010,1114.61,3.2601,25.92,105.92
6/17/2010,1116.04,3.1887,25.05,106.43
6/18/2010,1117.51,3.2195,23.95,106.25
6/21/2010,1113.2,3.2414,24.88,106.31
6/22/2010,1095.31,3.1664,27.05,106.56
6/23/2010,1092.04,3.119,26.91,106.58
6/24/2010,1073.69,3.1371,29.74,106.28
6/25/2010,1076.77,3.1078,28.53,106.65
6/28/2010,1074.57,3.021,29,106.9
6/29/2010,1041.24,2.9491,34.13,106.99
6/30/2010,1030.71,2.9311,34.54,106.91
7/1/2010,1027.37,2.947,32.86,106.02
7/2/2010,1022.58,2.977,30.12,105.82
7/6/2010,1028.06,2.9302,29.65,105.94
7/7/2010,1060.27,2.9803,26.84,105.5
7/8/2010,1070.24,3.0306,25.71,105.66
7/9/2010,1077.96,3.052,24.98,105.74
7/12/2010,1078.75,3.0628,24.43,105.67
7/13/2010,1095.34,3.1208,24.56,105.55
7/14/2010,1095.17,3.0426,24.89,105.85
7/15/2010,1096.48,2.9937,25.14,105.98
7/16/2010,1064.88,2.9215,26.25,105.73
7/19/2010,1071.25,2.9537,25.97,105.32
7/20/2010,1083.48,2.9481,23.93,105.44
7/21/2010,1069.59,2.8782,25.64,105.99
7/22/2010,1093.67,2.9353,24.63,105.89
7/23/2010,1102.66,2.9943,23.47,105.62
7/26/2010,1115.01,2.9924,22.73,105.66
7/27/2010,1113.84,3.0485,23.19,105.51
7/28/2010,1106.13,2.985,24.25,105.86
7/29/2010,1101.53,2.9794,24.13,105.99
7/30/2010,1101.6,2.9052,23.5,106.37
8/2/2010,1125.86,2.9609,22.01,106.37
8/3/2010,1120.46,2.9085,22.63,106.93
8/4/2010,1127.24,2.9498,22.21,106.57
8/5/2010,1125.82,2.9011,22.1,106.96
8/6/2010,1121.64,2.8166,21.74,107.06
8/9/2010,1127.79,2.8289,22.14,107.01
8/10/2010,1121.06,2.7593,22.37,107.67
8/11/2010,1089.47,2.6814,25.39,107.66
8/12/2010,1083.61,2.7455,25.73,106.95
8/13/2010,1079.25,2.6716,26.24,107.23
8/16/2010,1079.38,2.5626,26.1,107.58
8/17/2010,1092.54,2.6321,24.33,107.34
8/18/2010,1094.16,2.6321,24.59,107.28
8/19/2010,1075.63,2.575,26.44,107.29
8/20/2010,1071.69,2.6106,25.49,107.16
8/23/2010,1067.36,2.5981,25.66,107.16
8/24/2010,1051.87,2.488,27.46,107.52
8/25/2010,1055.33,2.534,26.7,107.52
8/26/2010,1047.22,2.4755,27.37,108.1
8/27/2010,1064.59,2.6447,24.45,107.46
8/30/2010,1048.92,2.5285,27.21,107.94
8/31/2010,1049.33,2.4683,26.05,108.24
9/1/2010,1080.29,2.573,23.89,107.75
9/2/2010,1090.1,2.6231,23.19,107.55
9/3/2010,1104.51,2.697,21.31,107.38
9/7/2010,1091.84,2.5944,23.8,107.98
9/8/2010,1098.87,2.6555,23.25,107.66
9/9/2010,1104.18,2.7588,22.81,107.42
9/10/2010,1109.55,2.7917,21.99,107.53
9/13/2010,1121.9,2.748,21.21,108.26
9/14/2010,1121.1,2.679,21.56,108.15
9/15/2010,1125.07,2.7207,22.1,107.92
9/16/2010,1124.66,2.7608,21.72,107.7
9/17/2010,1125.59,2.7372,22.01,107.39
9/20/2010,1142.71,2.7026,21.5,107.81
9/21/2010,1139.78,2.5727,22.35,109.19
9/22/2010,1134.28,2.5583,22.51,109.34
9/23/2010,1124.83,2.5511,23.87,109.26
9/24/2010,1148.67,2.605,21.71,108.715
9/27/2010,1142.16,2.5242,22.54,109.03
9/28/2010,1147.7,2.4653,22.6,109.79
9/29/2010,1144.73,2.5027,23.25,109.3
9/30/2010,1141.2,2.5098,23.7,109.06
10/1/2010,1146.24,2.5097,22.5,109.22
10/4/2010,1137.03,2.4758,23.53,109.39
10/5/2010,1160.75,2.4722,21.76,110.09
10/6/2010,1159.97,2.3976,21.49,111.06
10/7/2010,1158.06,2.3834,21.56,110.81
10/8/2010,1165.15,2.392,20.71,111.54
10/11/2010,1165.32,2.3919,18.96,111.54
10/12/2010,1169.77,2.4309,18.93,111.2
10/13/2010,1178.1,2.422,19.07,111.87
10/14/2010,1173.81,2.5076,19.88,112.22
10/15/2010,1176.19,2.5597,19.03,111.5
10/18/2010,1184.71,2.5075,19.09,111.75
10/19/2010,1165.9,2.4752,20.63,111.81
10/20/2010,1178.17,2.4788,19.79,111.78
10/21/2010,1180.27,2.5452,19.27,111.78
10/22/2010,1183.08,2.5541,18.78,111.81
10/25/2010,1185.62,2.5613,19.85,112.15
10/26/2010,1185.64,2.6393,20.22,111.54
10/27/2010,1182.45,2.7198,20.71,110.85
10/28/2010,1183.78,2.6576,20.88,111.25
10/29/2010,1183.26,2.5993,21.2,111.62
11/1/2010,1184.38,2.6229,21.83,111.54
11/2/2010,1193.57,2.5866,21.57,111.81
11/3/2010,1197.96,2.5702,19.56,111.61
11/4/2010,1221.06,2.489,18.52,111.88
11/5/2010,1225.85,2.5304,18.26,111.5
11/8/2010,1223.25,2.5502,18.29,111.65
11/9/2010,1213.4,2.6558,19.08,110.64
11/10/2010,1218.71,2.6286,18.47,110.91
11/11/2010,1213.54,2.6447,18.64,110.92
11/12/2010,1199.21,2.7871,20.61,110.014
11/15/2010,1197.75,2.9593,20.2,108.63
11/16/2010,1178.34,2.84,22.58,108.83
11/17/2010,1178.59,2.8766,21.76,108.85
11/18/2010,1196.68,2.895,18.75,109.03
11/19/2010,1199.73,2.8713,18.04,109.34
11/22/2010,1197.84,2.8019,18.37,109.72
11/23/2010,1180.73,2.7729,20.63,109.76
11/24/2010,1198.35,2.912,19.56,109.18
11/26/2010,1189.4,2.8663,22.22,109.5
11/29/2010,1187.76,2.8205,21.53,109.62
11/30/2010,1180.55,2.7968,23.54,109.48
12/1/2010,1206.07,2.9642,21.36,108.59
12/2/2010,1221.53,2.9885,19.39,108.55
12/3/2010,1224.71,3.0055,18.01,108.54
12/6/2010,1223.12,2.9201,18.02,108.97
12/7/2010,1223.75,3.1257,17.99,107.89
12/8/2010,1228.28,3.2723,17.74,106.835
12/9/2010,1233,3.2037,17.25,106.71
12/10/2010,1240.4,3.319,17.61,106.19
12/13/2010,1240.46,3.275,17.55,106.83
12/14/2010,1241.59,3.4727,17.61,105.81
12/15/2010,1235.23,3.5318,17.94,106.14
12/16/2010,1242.87,3.4224,17.39,106.61
12/17/2010,1243.91,3.3279,16.11,107.33
12/20/2010,1247.08,3.3358,16.41,107.32
12/21/2010,1254.6,3.3031,16.49,107.5
12/22/2010,1258.84,3.3458,15.45,107.42
12/23/2010,1256.77,3.3892,16.47,107.02
12/27/2010,1257.54,3.3294,17.67,107.25
12/28/2010,1258.51,3.4795,17.52,106.19
12/29/2010,1259.78,3.3489,17.28,106.88
12/30/2010,1257.88,3.3646,17.52,106.78
12/31/2010,1257.64,3.2935,17.75,107.52
1/3/2011,1271.87,3.3324,17.61,107.07
1/4/2011,1270.2,3.3287,17.38,107.34
1/5/2011,1276.56,3.4654,17.02,106.93
1/6/2011,1273.85,3.3932,17.4,107.24
1/7/2011,1271.5,3.3237,17.14,107.58
1/10/2011,1269.75,3.2832,17.54,107.89
1/11/2011,1274.48,3.3396,16.89,107.93
1/12/2011,1285.95,3.365,16.24,107.9
1/13/2011,1283.76,3.2972,16.39,108.23
1/14/2011,1293.24,3.3231,15.46,107.76
1/18/2011,1295.02,3.3663,15.87,107.78
1/19/2011,1281.92,3.339,17.31,107.82
1/20/2011,1280.26,3.4488,17.99,106.8
1/21/2011,1283.35,3.4042,18.47,107
1/24/2011,1290.84,3.4044,17.65,106.93
1/25/2011,1291.18,3.3284,17.59,107.35
1/26/2011,1296.63,3.4146,16.64,107.17
1/27/2011,1299.54,3.3873,16.15,107.1
1/28/2011,1276.34,3.3214,20.04,107.51
1/31/2011,1286.12,3.3704,19.53,107.54
2/1/2011,1307.59,3.4394,17.63,107.28
2/2/2011,1304.03,3.4771,17.3,106.99
2/3/2011,1307.1,3.5488,16.69,106.43
2/4/2011,1310.87,3.6356,15.93,105.83
2/7/2011,1319.05,3.6299,16.28,105.81
2/8/2011,1324.57,3.7373,15.81,105.26
2/9/2011,1320.88,3.6465,15.87,105.56
2/10/2011,1321.87,3.6928,16.09,104.91
2/11/2011,1329.15,3.6288,15.69,105.45
2/14/2011,1332.32,3.6194,15.95,105.53
2/15/2011,1328.01,3.6044,16.37,105.66
2/16/2011,1336.32,3.6193,16.72,105.51
2/17/2011,1340.43,3.5725,16.59,105.91
2/18/2011,1343.01,3.5799,16.43,106.46
2/22/2011,1315.44,3.4533,20.8,107.3
2/23/2011,1307.4,3.4848,22.13,107.69
2/24/2011,1306.1,3.4477,21.32,108.08
2/25/2011,1319.88,3.4125,19.22,108.44
2/28/2011,1327.22,3.4272,18.35,108.15
3/1/2011,1306.33,3.3921,21.01,108.5
3/2/2011,1308.44,3.4697,20.7,108.18
3/3/2011,1330.97,3.5554,18.6,107.89
3/4/2011,1321.15,3.49,19.06,108.61
3/7/2011,1310.13,3.5123,20.66,108.52
3/8/2011,1321.82,3.5477,19.82,108.59
3/9/2011,1320.03,3.4675,20.22,108.74
3/10/2011,1295.11,3.3584,21.88,109.36
3/11/2011,1304.28,3.4025,20.08,109.18
3/14/2011,1296.39,3.3563,21.13,109.34
3/15/2011,1281.87,3.303,24.32,109.31
3/16/2011,1256.88,3.17,29.4,110.09
3/17/2011,1273.71,3.255,26.37,110.31
3/18/2011,1279.2,3.2678,24.44,110.23
3/21/2011,1298.38,3.3282,20.61,109.76
3/22/2011,1293.77,3.3263,20.21,109.49
3/23/2011,1297.54,3.3501,19.17,109.31
3/24/2011,1309.66,3.4037,18,109.41
3/25/2011,1313.8,3.4388,17.91,108.9
3/28/2011,1310.19,3.4313,19.44,108.96
3/29/2011,1319.44,3.4872,18.16,108.74
3/30/2011,1328.26,3.4349,17.71,109.12
3/31/2011,1325.83,3.4703,17.74,109.16
4/1/2011,1332.41,3.4422,17.4,108.86
4/4/2011,1332.87,3.4179,17.5,109.35
4/5/2011,1332.63,3.4795,17.25,109.15
4/6/2011,1335.54,3.5452,16.9,108.56
4/7/2011,1333.51,3.5451,17.11,108.75
4/8/2011,1328.17,3.5772,17.87,108.98
4/11/2011,1324.46,3.5847,16.59,108.9
4/12/2011,1314.16,3.4904,17.09,109.45
4/13/2011,1314.41,3.4585,16.92,109.69
4/14/2011,1314.52,3.4979,16.27,109.55
4/15/2011,1319.68,3.4079,15.32,110.35
4/18/2011,1305.14,3.3743,16.96,110.38
4/19/2011,1312.62,3.3631,15.83,110.77
4/20/2011,1330.36,3.4077,15.07,110.39
4/21/2011,1337.38,3.3963,14.69,110.19
4/25/2011,1335.25,3.3627,15.77,110.49
4/26/2011,1347.24,3.307,15.62,110.87
4/27/2011,1355.66,3.3552,15.35,110.6
4/28/2011,1360.48,3.3106,14.62,110.93
4/29/2011,1363.61,3.2863,14.75,111.16
5/2/2011,1361.22,3.2788,15.99,110.75
5/3/2011,1356.62,3.2473,16.7,110.93
5/4/2011,1347.32,3.2159,17.08,111.03
5/5/2011,1335.1,3.1499,18.2,110.9
5/6/2011,1340.2,3.1459,18.4,110.94
5/9/2011,1346.3,3.1604,17.16,111.17
5/10/2011,1357.16,3.2135,15.91,110.87
5/11/2011,1342.08,3.1593,16.95,110.52
5/12/2011,1348.65,3.2225,16.03,110.39
5/13/2011,1337.77,3.1709,17.07,110.37
5/16/2011,1329.47,3.147,18.24,110.4
5/17/2011,1328.98,3.1158,17.55,110.49
5/18/2011,1340.68,3.1801,16.23,110.43
5/19/2011,1343.6,3.1709,15.52,110.14
5/20/2011,1333.27,3.1451,17.43,110.1
5/23/2011,1317.37,3.1286,18.27,110.11
5/24/2011,1316.28,3.1139,17.82,110.67
5/25/2011,1320.47,3.1304,17.07,110.7
5/26/2011,1325.69,3.0572,16.09,110.97
5/27/2011,1331.1,3.0735,15.98,111.15
5/31/2011,1345.2,3.0607,15.45,110.86
6/1/2011,1314.55,2.9408,18.3,110.6
6/2/2011,1312.94,3.0297,18.09,110.2
6/3/2011,1300.16,2.9859,17.95,110.37
6/6/2011,1286.17,2.995,18.49,110.42
6/7/2011,1284.94,2.9949,18.07,110.58
6/8/2011,1279.56,2.9387,18.79,110.57
6/9/2011,1289,2.9967,17.77,110.44
6/10/2011,1270.98,2.9693,18.86,110.4
6/13/2011,1271.83,2.9838,19.61,110.39
6/14/2011,1287.87,3.0972,18.26,110.09
6/15/2011,1265.42,2.9692,21.32,110.66
6/16/2011,1267.64,2.9274,22.73,110.58
6/17/2011,1271.5,2.9445,21.85,110.52
6/20/2011,1278.36,2.958,19.99,110.22
6/21/2011,1295.52,2.9835,18.86,110.49
6/22/2011,1287.14,2.9825,18.52,110.24
6/23/2011,1283.5,2.9116,19.29,111.04
6/24/2011,1268.44,2.8636,21.1,111.47
6/27/2011,1280.1,2.9305,20.56,111.29
6/28/2011,1296.67,3.0308,19.17,110.85
6/29/2011,1307.41,3.1118,17.27,110.89
6/30/2011,1320.64,3.16,16.52,110.64
7/1/2011,1339.67,3.1823,15.87,110.01
7/5/2011,1337.88,3.121,16.06,110.13
7/6/2011,1339.22,3.108,16.34,110.45
7/7/2011,1353.22,3.1377,15.95,110.41
7/8/2011,1343.8,3.0268,15.95,110.91
7/11/2011,1319.49,2.9189,18.39,111.53
7/12/2011,1313.64,2.877,19.87,111.98
7/13/2011,1317.72,2.8824,19.91,112.19
7/14/2011,1308.87,2.9534,20.8,111.52
7/15/2011,1316.14,2.9058,19.53,111.87
7/18/2011,1305.44,2.9276,20.95,111.97
7/19/2011,1326.73,2.8802,19.21,112.53
7/20/2011,1325.84,2.9275,19.09,111.89
7/21/2011,1343.8,3.0136,17.56,111.66
7/22/2011,1345.02,2.9621,17.52,112.03
7/25/2011,1337.43,3.0006,19.35,112.15
7/26/2011,1331.94,2.9529,20.23,112.19
7/27/2011,1304.89,2.9803,22.98,112.4
7/28/2011,1300.67,2.9454,23.74,112.86
7/29/2011,1292.28,2.7961,25.25,114.17
8/1/2011,1286.94,2.7437,23.66,113.9
8/2/2011,1254.05,2.6114,24.79,114.65
8/3/2011,1260.34,2.6202,23.38,113.94
8/4/2011,1200.07,2.4028,31.66,114.94
8/5/2011,1199.38,2.5585,32,113.63
8/8/2011,1119.46,2.3179,48,115
8/9/2011,1172.53,2.2488,35.06,115.96
8/10/2011,1120.76,2.1061,42.99,118.1
8/11/2011,1172.64,2.3399,39,115.64
8/12/2011,1178.81,2.2548,36.36,116.3
8/15/2011,1204.49,2.3053,31.87,115.71
8/16/2011,1192.76,2.2196,32.85,115.97
8/17/2011,1193.88,2.1652,31.58,116.57
8/18/2011,1140.65,2.0624,42.67,115.676
8/19/2011,1123.53,2.0623,43.05,116.07
8/22/2011,1123.82,2.1058,42.44,116.04
8/23/2011,1162.35,2.153,36.27,115.32
8/24/2011,1177.6,2.2994,35.9,113.62
8/25/2011,1159.27,2.2286,39.76,114.51
8/26/2011,1176.8,2.1899,35.59,114.85
8/29/2011,1210.09,2.2561,32.28,114.17
8/30/2011,1212.92,2.1767,32.89,114.84
8/31/2011,1218.89,2.2234,31.62,114.32
9/1/2011,1204.42,2.1302,31.82,115.35
9/2/2011,1173.97,1.9857,33.92,116.61
9/6/2011,1165.24,1.984,37,115.92
9/7/2011,1198.62,2.0429,33.38,115.61
9/8/2011,1185.9,1.9787,34.32,116.3
9/9/2011,1154.23,1.9183,38.52,116.44
9/12/2011,1162.27,1.9475,38.59,116.04
9/13/2011,1172.87,1.9906,36.91,115.54
9/14/2011,1188.67,1.9837,34.6,115.4
9/15/2011,1209.11,2.082,31.97,115.17
9/16/2011,1216.01,2.0479,30.98,115.21
9/19/2011,1204.09,1.9506,32.73,115.5
9/20/2011,1202.09,1.9385,32.86,116
9/21/2011,1166.76,1.8576,37.32,116.2
9/22/2011,1129.56,1.718,41.35,115.93
9/23/2011,1136.43,1.8334,41.25,115.26
9/26/2011,1162.95,1.9002,39.02,114.71
9/27/2011,1175.38,1.9711,37.71,114.92
9/28/2011,1151.06,1.9797,41.08,114.87
9/29/2011,1160.4,1.9962,38.84,114.51
9/30/2011,1131.42,1.9154,42.96,114.3
10/3/2011,1099.23,1.756,45.45,115.25
10/4/2011,1123.95,1.8207,40.82,115.33
10/5/2011,1144.03,1.8877,37.81,115.25
10/6/2011,1164.97,1.9872,36.27,115.24
10/7/2011,1155.46,2.0764,36.2,114.85
10/10/2011,1194.89,2.0764,33.02,114.06
10/11/2011,1195.54,2.1496,32.86,114.33
10/12/2011,1207.25,2.2101,31.26,113.85
10/13/2011,1203.66,2.1834,30.7,113.92
10/14/2011,1224.58,2.2477,28.24,113.75
10/17/2011,1200.86,2.155,33.39,114.18
10/18/2011,1225.38,2.1763,31.56,114.73
10/19/2011,1209.88,2.1603,34.44,114.55
10/20/2011,1215.39,2.1888,34.78,114.57
10/21/2011,1238.25,2.2192,31.32,114.45
10/24/2011,1254.19,2.2336,29.26,114.79
10/25/2011,1229.05,2.1089,32.22,115.82
10/26/2011,1242,2.2041,29.86,115.72
10/27/2011,1284.59,2.3964,25.46,115.06
10/28/2011,1285.09,2.3167,24.53,115.46
10/31/2011,1253.3,2.1133,29.96,116.49
11/1/2011,1218.28,1.9889,34.77,117.55
11/2/2011,1237.9,1.9854,32.74,117.59
11/3/2011,1261.15,2.0734,30.5,116.77
11/4/2011,1253.23,2.0327,30.16,117.4
11/7/2011,1261.12,2.0371,29.85,117.99
11/8/2011,1275.92,2.0769,27.48,117.21
11/9/2011,1229.1,1.9615,36.16,117.19
11/10/2011,1239.69,2.0564,32.81,117.42
11/11/2011,1263.86,2.0564,30.04,117.06
11/14/2011,1251.78,2.0556,31.13,117.22
11/15/2011,1257.81,2.0451,31.22,116.77
11/16/2011,1236.91,2,33.51,116.44
11/17/2011,1216.13,1.9602,34.51,116.43
11/18/2011,1215.65,2.0104,32,116.46
11/21/2011,1192.98,1.955,32.91,116.25
11/22/2011,1188.04,1.917,31.97,116.61
11/23/2011,1161.79,1.8835,33.98,117.1
11/25/2011,1158.67,1.9635,34.47,116.73
11/28/2011,1192.55,1.9739,32.13,117.11
11/29/2011,1195.19,1.9913,30.64,117.08
11/30/2011,1246.96,2.068,27.8,116.74
12/1/2011,1244.58,2.0873,27.41,116.46
12/2/2011,1244.28,2.0331,27.52,116.99
12/5/2011,1257.08,2.0436,27.84,116.97
12/6/2011,1258.47,2.0891,28.13,116.68
12/7/2011,1261.01,2.0296,28.67,116.48
12/8/2011,1234.35,1.9704,30.59,116.53
12/9/2011,1255.19,2.0611,26.38,115.91
12/12/2011,1236.47,2.0121,25.67,116.45
12/13/2011,1225.73,1.9651,25.41,116.77
12/14/2011,1211.82,1.9027,26.04,117
12/15/2011,1215.75,1.9079,25.11,116.71
12/16/2011,1219.66,1.8474,24.29,116.97
12/19/2011,1205.35,1.8096,24.92,117.44
12/20/2011,1241.31,1.9233,23.22,117.51
12/21/2011,1243.72,1.9668,21.43,117.05
12/22/2011,1254,1.9476,21.16,116.99
12/23/2011,1265.33,2.0244,20.73,116.85
12/27/2011,1265.43,2.0052,21.91,116.53
12/28/2011,1249.64,1.9162,23.52,116.83
12/29/2011,1263.02,1.8988,22.65,116.73
12/30/2011,1257.61,1.8762,23.4,116.69
1/3/2012,1277.06,1.9474,22.97,116.65
1/4/2012,1277.3,1.9771,22.22,116.76
1/5/2012,1281.06,1.9946,21.48,116.98
1/6/2012,1277.81,1.9578,20.63,117.37
1/9/2012,1280.7,1.9578,21.07,117.49
1/10/2012,1292.08,1.9683,20.69,117.13
1/11/2012,1292.48,1.9037,21.05,117.43
1/12/2012,1295.5,1.9228,20.47,117.25
1/13/2012,1289.09,1.8636,20.91,117.58
1/17/2012,1293.67,1.8566,22.2,117.7
1/18/2012,1308.04,1.8983,20.89,117.61
1/19/2012,1314.5,1.977,19.87,117.18
1/20/2012,1315.38,2.0246,18.28,116.94
1/23/2012,1316,2.0511,18.67,116.7
1/24/2012,1314.65,2.06,18.91,116.71
1/25/2012,1326.05,1.9946,18.31,117.61
1/26/2012,1318.43,1.9313,18.57,118.15
1/27/2012,1316.33,1.891,18.53,118.4
1/30/2012,1313.01,1.8439,19.4,118.79
1/31/2012,1312.41,1.7971,19.44,119.36
2/1/2012,1324.09,1.8265,18.55,119.29
2/2/2012,1325.54,1.8212,17.98,119.29
2/3/2012,1344.9,1.9224,17.1,118.29
2/6/2012,1344.33,1.9066,17.76,118.82
2/7/2012,1347.05,1.9734,17.65,118.38
2/8/2012,1349.96,1.9822,18.16,118.35
2/9/2012,1351.95,2.0364,18.63,117.9
2/10/2012,1342.64,1.9862,20.79,118.45
2/13/2012,1351.77,1.9741,19.04,118.69
2/14/2012,1350.5,1.9361,19.54,118.69
2/15/2012,1343.23,1.9275,21.14,118.91
2/16/2012,1358.04,1.9827,19.22,118.61
2/17/2012,1361.23,2.0017,17.78,118.33
2/21/2012,1362.21,2.0591,18.19,118.26
2/22/2012,1357.66,2.0034,18.19,118.93
2/23/2012,1363.46,1.9965,16.8,118.97
2/24/2012,1365.74,1.9757,17.31,119
2/27/2012,1367.59,1.9255,18.19,119.19
2/28/2012,1372.17,1.9428,17.96,119.21
2/29/2012,1365.68,1.9705,18.43,118.67
3/1/2012,1374.09,2.0261,17.26,118.38
3/2/2012,1369.63,1.9739,17.29,118.39
3/5/2012,1364.34,2.0104,18.05,117.85
3/6/2012,1343.36,1.9427,20.87,118.19
3/7/2012,1352.63,1.9756,19.07,118.45
3/8/2012,1365.91,2.0121,17.95,118.4
3/9/2012,1370.87,2.0279,17.11,118.61
3/12/2012,1371.09,2.0331,15.64,118.76
3/13/2012,1395.95,2.1263,14.8,118.47
3/14/2012,1394.28,2.2686,15.31,117.3701
3/15/2012,1402.6,2.2794,15.42,117.53
3/16/2012,1404.17,2.294,14.47,117.6
3/19/2012,1409.75,2.3772,15.04,117.2938
3/20/2012,1405.52,2.3591,15.58,117.18
3/21/2012,1402.89,2.296,15.13,117.4037
3/22/2012,1392.79,2.2781,15.57,117.53
3/23/2012,1397.11,2.2317,14.82,117.91
3/26/2012,1416.51,2.2479,14.26,117.57
3/27/2012,1412.52,2.1836,15.59,117.99
3/28/2012,1405.54,2.1997,15.47,117.84
3/29/2012,1403.28,2.1587,15.48,118.04
3/30/2012,1408.47,2.2088,15.5,117.65
4/2/2012,1419.04,2.182,15.64,117.92
4/3/2012,1413.38,2.2988,15.66,117.05
4/4/2012,1398.96,2.2233,16.44,117.07
4/5/2012,1398.08,2.1805,16.7,117.38
4/9/2012,1382.2,2.0474,18.81,117.92
4/10/2012,1358.59,1.9823,20.39,118.6
4/11/2012,1368.7,2.0351,20.02,118.79
4/12/2012,1387.57,2.051,17.2,118.57
4/13/2012,1370.26,1.9823,19.55,119.07
4/16/2012,1369.57,1.9805,19.55,119
4/17/2012,1390.78,1.9981,18.46,119.26
4/18/2012,1385.14,1.9753,18.64,119.09
4/19/2012,1376.92,1.9665,18.36,118.81
4/20/2012,1378.53,1.9629,17.44,119.11
4/23/2012,1366.94,1.9349,18.97,119.24
4/24/2012,1371.97,1.9735,18.1,119.27
4/25/2012,1390.69,1.984,16.82,119.22
4/26/2012,1399.98,1.9383,16.24,119.67
4/27/2012,1403.36,1.9348,16.32,119.55
4/30/2012,1397.91,1.9137,17.15,119.42
5/1/2012,1405.82,1.9435,16.6,119.04
5/2/2012,1402.31,1.9277,16.88,119.17
5/3/2012,1391.57,1.9312,17.56,119.02
5/4/2012,1369.1,1.8786,19.16,119.27
5/7/2012,1369.58,1.8716,18.94,119.26
5/8/2012,1363.72,1.8402,19.05,119.48
5/9/2012,1354.58,1.8227,20.08,119.34
5/10/2012,1357.99,1.867,18.83,119.32
5/11/2012,1353.39,1.8376,19.89,119.38
5/14/2012,1338.35,1.7637,21.87,119.94
5/15/2012,1330.66,1.7671,21.97,120.08
5/16/2012,1324.8,1.7603,22.27,119.84
5/17/2012,1304.86,1.6971,24.49,120.23
5/18/2012,1295.22,1.7226,25.1,120.51
5/21/2012,1315.99,1.7414,22.01,120.68
5/22/2012,1316.63,1.7688,22.48,120.42
5/23/2012,1318.86,1.7346,22.33,120.43
5/24/2012,1320.68,1.7774,21.54,120.27
5/25/2012,1317.82,1.738,21.76,120.38
5/29/2012,1332.42,1.7448,21.03,120.03
5/30/2012,1313.32,1.622,24.14,120.73
5/31/2012,1310.33,1.5578,24.06,121.31
6/1/2012,1278.05,1.452,26.66,121.01
6/4/2012,1278.18,1.5239,26.12,120.78
6/5/2012,1285.5,1.5744,24.68,120.68
6/6/2012,1315.13,1.6592,22.16,120.11
6/7/2012,1314.99,1.6388,21.72,120.09
6/8/2012,1325.66,1.6353,21.23,120.18
6/11/2012,1308.93,1.586,23.56,120.17
6/12/2012,1324.18,1.6642,22.09,119.91
6/13/2012,1314.88,1.5927,24.27,120.18
6/14/2012,1329.1,1.642,21.68,120.02
6/15/2012,1342.84,1.5773,21.11,120.78
6/18/2012,1344.78,1.5738,18.32,120.72
6/19/2012,1357.98,1.6197,18.38,120.59
6/20/2012,1355.69,1.6572,17.24,120.43
6/21/2012,1325.51,1.6162,20.08,119.92
6/22/2012,1335.02,1.6742,18.11,119.34
6/25/2012,1313.72,1.6024,20.38,119.89
6/26/2012,1319.99,1.6262,19.72,119.81
